nohup: ignoring input
num_gpus: 1
['train.py', '--config=configs/DNS-large-full-watermark-weight-0.01-delay-100k.json', '--rank=0', '--group_name=group_2025_11_17-175728']
WATERMARK WEIGHT IN DATASET: 0.01
WATERMARK WEIGHT IN UTIL: 0.01
WATERMARK DELAY IN UTIL: 100000
WATERMARK WEIGHT IN TRAIN: 0.01
WATERMARK DELAY IN TRAIN: 100000
exp_path: DNS-large-full-watermark-weight-0.01-delay-100k
ckpt_directory:  ./exp/DNS-large-full-watermark-weight-0.01-delay-100k/checkpoint
Data loaded
CleanUNet Parameters: 46.071937M;  
No valid checkpoint model found, start training from initialization.
Iteration 0:	Reduced Total Loss: 1.471	Total Loss: 1.471	reconstruct: 0.021	stft_sc: 0.490	stft_mag: 0.961
Iteration 39292:	Reduced Total Loss: 0.443	Total Loss: 0.443	reconstruct: 0.007	stft_sc: 0.083	stft_mag: 0.352
Iteration 39312:	Reduced Total Loss: 0.427	Total Loss: 0.427	reconstruct: 0.007	stft_sc: 0.101	stft_mag: 0.320
Iteration 39332:	Reduced Total Loss: 0.429	Total Loss: 0.429	reconstruct: 0.007	stft_sc: 0.085	stft_mag: 0.337
Iteration 39352:	Reduced Total Loss: 0.296	Total Loss: 0.296	reconstruct: 0.003	stft_sc: 0.065	stft_mag: 0.229
Iteration 39372:	Reduced Total Loss: 0.441	Total Loss: 0.441	reconstruct: 0.007	stft_sc: 0.069	stft_mag: 0.366
Iteration 39392:	Reduced Total Loss: 0.408	Total Loss: 0.408	reconstruct: 0.007	stft_sc: 0.098	stft_mag: 0.302
Iteration 39412:	Reduced Total Loss: 0.350	Total Loss: 0.350	reconstruct: 0.002	stft_sc: 0.058	stft_mag: 0.289
Iteration 39432:	Reduced Total Loss: 0.451	Total Loss: 0.451	reconstruct: 0.005	stft_sc: 0.070	stft_mag: 0.376
Iteration 39452:	Reduced Total Loss: 0.369	Total Loss: 0.369	reconstruct: 0.004	stft_sc: 0.047	stft_mag: 0.317
Iteration 39472:	Reduced Total Loss: 0.329	Total Loss: 0.329	reconstruct: 0.003	stft_sc: 0.051	stft_mag: 0.275
Iteration 39492:	Reduced Total Loss: 0.476	Total Loss: 0.476	reconstruct: 0.005	stft_sc: 0.090	stft_mag: 0.381
Iteration 39512:	Reduced Total Loss: 0.378	Total Loss: 0.378	reconstruct: 0.005	stft_sc: 0.086	stft_mag: 0.288
Iteration 39532:	Reduced Total Loss: 0.408	Total Loss: 0.408	reconstruct: 0.004	stft_sc: 0.100	stft_mag: 0.305
Iteration 39552:	Reduced Total Loss: 0.383	Total Loss: 0.383	reconstruct: 0.006	stft_sc: 0.079	stft_mag: 0.299
Iteration 39572:	Reduced Total Loss: 0.411	Total Loss: 0.411	reconstruct: 0.007	stft_sc: 0.082	stft_mag: 0.323
Iteration 39592:	Reduced Total Loss: 0.484	Total Loss: 0.484	reconstruct: 0.006	stft_sc: 0.083	stft_mag: 0.395
Iteration 39612:	Reduced Total Loss: 0.400	Total Loss: 0.400	reconstruct: 0.007	stft_sc: 0.097	stft_mag: 0.297
Iteration 39632:	Reduced Total Loss: 0.334	Total Loss: 0.334	reconstruct: 0.005	stft_sc: 0.057	stft_mag: 0.271
Iteration 39652:	Reduced Total Loss: 0.412	Total Loss: 0.412	reconstruct: 0.007	stft_sc: 0.114	stft_mag: 0.290
Iteration 39672:	Reduced Total Loss: 0.457	Total Loss: 0.457	reconstruct: 0.004	stft_sc: 0.088	stft_mag: 0.365
Iteration 39692:	Reduced Total Loss: 0.327	Total Loss: 0.327	reconstruct: 0.003	stft_sc: 0.051	stft_mag: 0.273
Iteration 39712:	Reduced Total Loss: 0.439	Total Loss: 0.439	reconstruct: 0.006	stft_sc: 0.081	stft_mag: 0.352
Iteration 39732:	Reduced Total Loss: 0.379	Total Loss: 0.379	reconstruct: 0.004	stft_sc: 0.074	stft_mag: 0.301
Iteration 39752:	Reduced Total Loss: 0.387	Total Loss: 0.387	reconstruct: 0.006	stft_sc: 0.083	stft_mag: 0.297
Iteration 39772:	Reduced Total Loss: 0.407	Total Loss: 0.407	reconstruct: 0.004	stft_sc: 0.061	stft_mag: 0.343
Iteration 39792:	Reduced Total Loss: 0.320	Total Loss: 0.320	reconstruct: 0.005	stft_sc: 0.077	stft_mag: 0.238
Iteration 39803:	Reduced Total Loss: 0.383	Total Loss: 0.383	reconstruct: 0.004	stft_sc: 0.064	stft_mag: 0.315
Iteration 39823:	Reduced Total Loss: 0.504	Total Loss: 0.504	reconstruct: 0.007	stft_sc: 0.098	stft_mag: 0.399
Iteration 39843:	Reduced Total Loss: 0.344	Total Loss: 0.344	reconstruct: 0.004	stft_sc: 0.074	stft_mag: 0.267
Iteration 39863:	Reduced Total Loss: 0.298	Total Loss: 0.298	reconstruct: 0.003	stft_sc: 0.053	stft_mag: 0.242
Iteration 39883:	Reduced Total Loss: 0.374	Total Loss: 0.374	reconstruct: 0.004	stft_sc: 0.080	stft_mag: 0.290
Iteration 39903:	Reduced Total Loss: 0.399	Total Loss: 0.399	reconstruct: 0.007	stft_sc: 0.093	stft_mag: 0.299
Iteration 39923:	Reduced Total Loss: 0.393	Total Loss: 0.393	reconstruct: 0.006	stft_sc: 0.081	stft_mag: 0.306
Iteration 39943:	Reduced Total Loss: 0.472	Total Loss: 0.472	reconstruct: 0.006	stft_sc: 0.124	stft_mag: 0.342
Iteration 39963:	Reduced Total Loss: 0.382	Total Loss: 0.382	reconstruct: 0.004	stft_sc: 0.074	stft_mag: 0.304
Iteration 39983:	Reduced Total Loss: 0.364	Total Loss: 0.364	reconstruct: 0.003	stft_sc: 0.050	stft_mag: 0.311
model at iteration 40000 is saved
Iteration 40003:	Reduced Total Loss: 0.370	Total Loss: 0.370	reconstruct: 0.005	stft_sc: 0.064	stft_mag: 0.301
Iteration 40023:	Reduced Total Loss: 0.383	Total Loss: 0.383	reconstruct: 0.005	stft_sc: 0.072	stft_mag: 0.305
Iteration 40043:	Reduced Total Loss: 0.405	Total Loss: 0.405	reconstruct: 0.005	stft_sc: 0.082	stft_mag: 0.317
Iteration 40063:	Reduced Total Loss: 0.623	Total Loss: 0.623	reconstruct: 0.008	stft_sc: 0.229	stft_mag: 0.387
Iteration 40083:	Reduced Total Loss: 0.271	Total Loss: 0.271	reconstruct: 0.002	stft_sc: 0.042	stft_mag: 0.226
Iteration 40103:	Reduced Total Loss: 0.426	Total Loss: 0.426	reconstruct: 0.008	stft_sc: 0.131	stft_mag: 0.287
Iteration 40123:	Reduced Total Loss: 0.437	Total Loss: 0.437	reconstruct: 0.007	stft_sc: 0.100	stft_mag: 0.330
Iteration 40143:	Reduced Total Loss: 0.308	Total Loss: 0.308	reconstruct: 0.004	stft_sc: 0.062	stft_mag: 0.241
Iteration 40163:	Reduced Total Loss: 0.498	Total Loss: 0.498	reconstruct: 0.008	stft_sc: 0.131	stft_mag: 0.360
Iteration 40183:	Reduced Total Loss: 0.382	Total Loss: 0.382	reconstruct: 0.005	stft_sc: 0.059	stft_mag: 0.318
Iteration 40203:	Reduced Total Loss: 0.466	Total Loss: 0.466	reconstruct: 0.008	stft_sc: 0.106	stft_mag: 0.352
Iteration 40223:	Reduced Total Loss: 0.332	Total Loss: 0.332	reconstruct: 0.004	stft_sc: 0.056	stft_mag: 0.272
Iteration 40243:	Reduced Total Loss: 0.394	Total Loss: 0.394	reconstruct: 0.007	stft_sc: 0.089	stft_mag: 0.298
Iteration 40263:	Reduced Total Loss: 0.383	Total Loss: 0.383	reconstruct: 0.005	stft_sc: 0.082	stft_mag: 0.296
Iteration 40283:	Reduced Total Loss: 0.378	Total Loss: 0.378	reconstruct: 0.007	stft_sc: 0.083	stft_mag: 0.288
Iteration 40303:	Reduced Total Loss: 0.583	Total Loss: 0.583	reconstruct: 0.005	stft_sc: 0.108	stft_mag: 0.469
Iteration 40323:	Reduced Total Loss: 0.384	Total Loss: 0.384	reconstruct: 0.005	stft_sc: 0.093	stft_mag: 0.286
Iteration 40343:	Reduced Total Loss: 0.391	Total Loss: 0.391	reconstruct: 0.004	stft_sc: 0.075	stft_mag: 0.311
Iteration 40363:	Reduced Total Loss: 0.369	Total Loss: 0.369	reconstruct: 0.004	stft_sc: 0.090	stft_mag: 0.274
Iteration 40383:	Reduced Total Loss: 0.326	Total Loss: 0.326	reconstruct: 0.003	stft_sc: 0.040	stft_mag: 0.283
Iteration 40403:	Reduced Total Loss: 0.305	Total Loss: 0.305	reconstruct: 0.004	stft_sc: 0.071	stft_mag: 0.231
Iteration 40423:	Reduced Total Loss: 0.402	Total Loss: 0.402	reconstruct: 0.006	stft_sc: 0.117	stft_mag: 0.278
Iteration 40443:	Reduced Total Loss: 0.293	Total Loss: 0.293	reconstruct: 0.003	stft_sc: 0.087	stft_mag: 0.203
Iteration 40463:	Reduced Total Loss: 0.345	Total Loss: 0.345	reconstruct: 0.005	stft_sc: 0.076	stft_mag: 0.264
Iteration 40483:	Reduced Total Loss: 0.454	Total Loss: 0.454	reconstruct: 0.004	stft_sc: 0.088	stft_mag: 0.363
Iteration 40503:	Reduced Total Loss: 0.308	Total Loss: 0.308	reconstruct: 0.004	stft_sc: 0.041	stft_mag: 0.262
Iteration 40523:	Reduced Total Loss: 0.439	Total Loss: 0.439	reconstruct: 0.006	stft_sc: 0.105	stft_mag: 0.328
Iteration 40543:	Reduced Total Loss: 0.385	Total Loss: 0.385	reconstruct: 0.006	stft_sc: 0.109	stft_mag: 0.270
Iteration 40554:	Reduced Total Loss: 0.340	Total Loss: 0.340	reconstruct: 0.004	stft_sc: 0.062	stft_mag: 0.274
Iteration 40574:	Reduced Total Loss: 0.448	Total Loss: 0.448	reconstruct: 0.008	stft_sc: 0.127	stft_mag: 0.313
Iteration 40594:	Reduced Total Loss: 0.307	Total Loss: 0.307	reconstruct: 0.003	stft_sc: 0.046	stft_mag: 0.258
Iteration 40614:	Reduced Total Loss: 0.408	Total Loss: 0.408	reconstruct: 0.005	stft_sc: 0.092	stft_mag: 0.310
Iteration 40634:	Reduced Total Loss: 0.403	Total Loss: 0.403	reconstruct: 0.005	stft_sc: 0.105	stft_mag: 0.294
Iteration 40654:	Reduced Total Loss: 0.305	Total Loss: 0.305	reconstruct: 0.006	stft_sc: 0.083	stft_mag: 0.216
Iteration 40674:	Reduced Total Loss: 0.574	Total Loss: 0.574	reconstruct: 0.009	stft_sc: 0.180	stft_mag: 0.386
Iteration 40694:	Reduced Total Loss: 0.379	Total Loss: 0.379	reconstruct: 0.005	stft_sc: 0.062	stft_mag: 0.311
Iteration 40714:	Reduced Total Loss: 0.347	Total Loss: 0.347	reconstruct: 0.003	stft_sc: 0.056	stft_mag: 0.288
Iteration 40734:	Reduced Total Loss: 0.342	Total Loss: 0.342	reconstruct: 0.005	stft_sc: 0.078	stft_mag: 0.258
Iteration 40754:	Reduced Total Loss: 0.338	Total Loss: 0.338	reconstruct: 0.004	stft_sc: 0.051	stft_mag: 0.283
Iteration 40774:	Reduced Total Loss: 0.289	Total Loss: 0.289	reconstruct: 0.002	stft_sc: 0.057	stft_mag: 0.230
Iteration 40794:	Reduced Total Loss: 0.299	Total Loss: 0.299	reconstruct: 0.004	stft_sc: 0.043	stft_mag: 0.252
Iteration 40814:	Reduced Total Loss: 0.360	Total Loss: 0.360	reconstruct: 0.003	stft_sc: 0.067	stft_mag: 0.290
Iteration 40834:	Reduced Total Loss: 0.352	Total Loss: 0.352	reconstruct: 0.005	stft_sc: 0.060	stft_mag: 0.287
Iteration 40854:	Reduced Total Loss: 0.543	Total Loss: 0.543	reconstruct: 0.006	stft_sc: 0.158	stft_mag: 0.379
Iteration 40874:	Reduced Total Loss: 0.309	Total Loss: 0.309	reconstruct: 0.002	stft_sc: 0.047	stft_mag: 0.260
Iteration 40894:	Reduced Total Loss: 0.283	Total Loss: 0.283	reconstruct: 0.002	stft_sc: 0.040	stft_mag: 0.241
Iteration 40914:	Reduced Total Loss: 0.426	Total Loss: 0.426	reconstruct: 0.004	stft_sc: 0.083	stft_mag: 0.338
Iteration 40934:	Reduced Total Loss: 0.390	Total Loss: 0.390	reconstruct: 0.007	stft_sc: 0.083	stft_mag: 0.300
Iteration 40954:	Reduced Total Loss: 0.510	Total Loss: 0.510	reconstruct: 0.010	stft_sc: 0.135	stft_mag: 0.365
Iteration 40974:	Reduced Total Loss: 0.411	Total Loss: 0.411	reconstruct: 0.005	stft_sc: 0.081	stft_mag: 0.326
Iteration 40994:	Reduced Total Loss: 0.451	Total Loss: 0.451	reconstruct: 0.004	stft_sc: 0.081	stft_mag: 0.367
Iteration 41014:	Reduced Total Loss: 0.390	Total Loss: 0.390	reconstruct: 0.006	stft_sc: 0.087	stft_mag: 0.297
Iteration 41034:	Reduced Total Loss: 0.312	Total Loss: 0.312	reconstruct: 0.003	stft_sc: 0.045	stft_mag: 0.265
Iteration 41054:	Reduced Total Loss: 0.363	Total Loss: 0.363	reconstruct: 0.006	stft_sc: 0.063	stft_mag: 0.295
Iteration 41074:	Reduced Total Loss: 0.356	Total Loss: 0.356	reconstruct: 0.004	stft_sc: 0.061	stft_mag: 0.290
Iteration 41094:	Reduced Total Loss: 0.337	Total Loss: 0.337	reconstruct: 0.004	stft_sc: 0.066	stft_mag: 0.267
Iteration 41114:	Reduced Total Loss: 0.292	Total Loss: 0.292	reconstruct: 0.002	stft_sc: 0.028	stft_mag: 0.263
Iteration 41134:	Reduced Total Loss: 0.270	Total Loss: 0.270	reconstruct: 0.004	stft_sc: 0.043	stft_mag: 0.224
Iteration 41154:	Reduced Total Loss: 0.453	Total Loss: 0.453	reconstruct: 0.007	stft_sc: 0.072	stft_mag: 0.375
Iteration 41174:	Reduced Total Loss: 0.430	Total Loss: 0.430	reconstruct: 0.008	stft_sc: 0.073	stft_mag: 0.350
Iteration 41194:	Reduced Total Loss: 0.334	Total Loss: 0.334	reconstruct: 0.004	stft_sc: 0.044	stft_mag: 0.286
Iteration 41214:	Reduced Total Loss: 0.357	Total Loss: 0.357	reconstruct: 0.005	stft_sc: 0.114	stft_mag: 0.238
Iteration 41234:	Reduced Total Loss: 0.402	Total Loss: 0.402	reconstruct: 0.003	stft_sc: 0.093	stft_mag: 0.306
Iteration 41254:	Reduced Total Loss: 0.312	Total Loss: 0.312	reconstruct: 0.004	stft_sc: 0.064	stft_mag: 0.244
Iteration 41274:	Reduced Total Loss: 0.432	Total Loss: 0.432	reconstruct: 0.006	stft_sc: 0.086	stft_mag: 0.341
Iteration 41294:	Reduced Total Loss: 0.353	Total Loss: 0.353	reconstruct: 0.005	stft_sc: 0.111	stft_mag: 0.237
Iteration 41305:	Reduced Total Loss: 0.426	Total Loss: 0.426	reconstruct: 0.005	stft_sc: 0.075	stft_mag: 0.347
Iteration 41325:	Reduced Total Loss: 0.422	Total Loss: 0.422	reconstruct: 0.006	stft_sc: 0.072	stft_mag: 0.344
Iteration 41345:	Reduced Total Loss: 0.474	Total Loss: 0.474	reconstruct: 0.007	stft_sc: 0.118	stft_mag: 0.350
Iteration 41365:	Reduced Total Loss: 0.299	Total Loss: 0.299	reconstruct: 0.003	stft_sc: 0.077	stft_mag: 0.220
Iteration 41385:	Reduced Total Loss: 0.351	Total Loss: 0.351	reconstruct: 0.003	stft_sc: 0.066	stft_mag: 0.281
Iteration 41405:	Reduced Total Loss: 0.372	Total Loss: 0.372	reconstruct: 0.004	stft_sc: 0.054	stft_mag: 0.314
Iteration 41425:	Reduced Total Loss: 0.450	Total Loss: 0.450	reconstruct: 0.006	stft_sc: 0.096	stft_mag: 0.348
Iteration 41445:	Reduced Total Loss: 0.298	Total Loss: 0.298	reconstruct: 0.002	stft_sc: 0.066	stft_mag: 0.230
Iteration 41465:	Reduced Total Loss: 0.323	Total Loss: 0.323	reconstruct: 0.005	stft_sc: 0.073	stft_mag: 0.246
Iteration 41485:	Reduced Total Loss: 0.335	Total Loss: 0.335	reconstruct: 0.003	stft_sc: 0.080	stft_mag: 0.252
Iteration 41505:	Reduced Total Loss: 0.360	Total Loss: 0.360	reconstruct: 0.004	stft_sc: 0.053	stft_mag: 0.303
Iteration 41525:	Reduced Total Loss: 0.459	Total Loss: 0.459	reconstruct: 0.004	stft_sc: 0.093	stft_mag: 0.362
Iteration 41545:	Reduced Total Loss: 0.310	Total Loss: 0.310	reconstruct: 0.004	stft_sc: 0.071	stft_mag: 0.234
Iteration 41565:	Reduced Total Loss: 0.412	Total Loss: 0.412	reconstruct: 0.004	stft_sc: 0.083	stft_mag: 0.325
Iteration 41585:	Reduced Total Loss: 0.315	Total Loss: 0.315	reconstruct: 0.002	stft_sc: 0.047	stft_mag: 0.265
Iteration 41605:	Reduced Total Loss: 0.466	Total Loss: 0.466	reconstruct: 0.004	stft_sc: 0.147	stft_mag: 0.314
Iteration 41625:	Reduced Total Loss: 0.260	Total Loss: 0.260	reconstruct: 0.002	stft_sc: 0.028	stft_mag: 0.229
Iteration 41645:	Reduced Total Loss: 0.397	Total Loss: 0.397	reconstruct: 0.004	stft_sc: 0.085	stft_mag: 0.308
Iteration 41665:	Reduced Total Loss: 0.317	Total Loss: 0.317	reconstruct: 0.004	stft_sc: 0.058	stft_mag: 0.255
Iteration 41685:	Reduced Total Loss: 0.403	Total Loss: 0.403	reconstruct: 0.006	stft_sc: 0.071	stft_mag: 0.326
Iteration 41705:	Reduced Total Loss: 0.340	Total Loss: 0.340	reconstruct: 0.004	stft_sc: 0.061	stft_mag: 0.275
Iteration 41725:	Reduced Total Loss: 0.402	Total Loss: 0.402	reconstruct: 0.004	stft_sc: 0.068	stft_mag: 0.330
Iteration 41745:	Reduced Total Loss: 0.418	Total Loss: 0.418	reconstruct: 0.004	stft_sc: 0.094	stft_mag: 0.319
Iteration 41765:	Reduced Total Loss: 0.347	Total Loss: 0.347	reconstruct: 0.004	stft_sc: 0.075	stft_mag: 0.269
Iteration 41785:	Reduced Total Loss: 0.373	Total Loss: 0.373	reconstruct: 0.004	stft_sc: 0.081	stft_mag: 0.288
Iteration 41805:	Reduced Total Loss: 0.268	Total Loss: 0.268	reconstruct: 0.003	stft_sc: 0.047	stft_mag: 0.218
Iteration 41825:	Reduced Total Loss: 0.524	Total Loss: 0.524	reconstruct: 0.008	stft_sc: 0.098	stft_mag: 0.418
Iteration 41845:	Reduced Total Loss: 0.437	Total Loss: 0.437	reconstruct: 0.008	stft_sc: 0.074	stft_mag: 0.355
Iteration 41865:	Reduced Total Loss: 0.419	Total Loss: 0.419	reconstruct: 0.006	stft_sc: 0.093	stft_mag: 0.320
Iteration 41885:	Reduced Total Loss: 0.571	Total Loss: 0.571	reconstruct: 0.009	stft_sc: 0.096	stft_mag: 0.466
Iteration 41905:	Reduced Total Loss: 0.381	Total Loss: 0.381	reconstruct: 0.004	stft_sc: 0.071	stft_mag: 0.306
Iteration 41925:	Reduced Total Loss: 0.471	Total Loss: 0.471	reconstruct: 0.003	stft_sc: 0.083	stft_mag: 0.385
Iteration 41945:	Reduced Total Loss: 0.437	Total Loss: 0.437	reconstruct: 0.007	stft_sc: 0.103	stft_mag: 0.327
Iteration 41965:	Reduced Total Loss: 0.314	Total Loss: 0.314	reconstruct: 0.003	stft_sc: 0.043	stft_mag: 0.267
Iteration 41985:	Reduced Total Loss: 0.327	Total Loss: 0.327	reconstruct: 0.004	stft_sc: 0.095	stft_mag: 0.227
Iteration 42005:	Reduced Total Loss: 0.319	Total Loss: 0.319	reconstruct: 0.004	stft_sc: 0.052	stft_mag: 0.263
Iteration 42025:	Reduced Total Loss: 0.366	Total Loss: 0.366	reconstruct: 0.006	stft_sc: 0.078	stft_mag: 0.282
Iteration 42045:	Reduced Total Loss: 0.485	Total Loss: 0.485	reconstruct: 0.006	stft_sc: 0.120	stft_mag: 0.358
Iteration 42056:	Reduced Total Loss: 0.378	Total Loss: 0.378	reconstruct: 0.006	stft_sc: 0.062	stft_mag: 0.311
Iteration 42076:	Reduced Total Loss: 0.315	Total Loss: 0.315	reconstruct: 0.004	stft_sc: 0.059	stft_mag: 0.252
Iteration 42096:	Reduced Total Loss: 0.461	Total Loss: 0.461	reconstruct: 0.006	stft_sc: 0.102	stft_mag: 0.352
Iteration 42116:	Reduced Total Loss: 0.275	Total Loss: 0.275	reconstruct: 0.002	stft_sc: 0.038	stft_mag: 0.234
Iteration 42136:	Reduced Total Loss: 0.362	Total Loss: 0.362	reconstruct: 0.005	stft_sc: 0.077	stft_mag: 0.280
Iteration 42156:	Reduced Total Loss: 0.482	Total Loss: 0.482	reconstruct: 0.007	stft_sc: 0.098	stft_mag: 0.377
Iteration 42176:	Reduced Total Loss: 0.282	Total Loss: 0.282	reconstruct: 0.003	stft_sc: 0.045	stft_mag: 0.235
Iteration 42196:	Reduced Total Loss: 0.403	Total Loss: 0.403	reconstruct: 0.003	stft_sc: 0.057	stft_mag: 0.343
Iteration 42216:	Reduced Total Loss: 0.284	Total Loss: 0.284	reconstruct: 0.004	stft_sc: 0.065	stft_mag: 0.215
Iteration 42236:	Reduced Total Loss: 0.445	Total Loss: 0.445	reconstruct: 0.005	stft_sc: 0.077	stft_mag: 0.363
Iteration 42256:	Reduced Total Loss: 0.420	Total Loss: 0.420	reconstruct: 0.004	stft_sc: 0.089	stft_mag: 0.327
Iteration 42276:	Reduced Total Loss: 0.502	Total Loss: 0.502	reconstruct: 0.005	stft_sc: 0.092	stft_mag: 0.405
Iteration 42296:	Reduced Total Loss: 0.306	Total Loss: 0.306	reconstruct: 0.003	stft_sc: 0.041	stft_mag: 0.262
Iteration 42316:	Reduced Total Loss: 0.522	Total Loss: 0.522	reconstruct: 0.008	stft_sc: 0.134	stft_mag: 0.380
Iteration 42336:	Reduced Total Loss: 0.330	Total Loss: 0.330	reconstruct: 0.002	stft_sc: 0.067	stft_mag: 0.261
Iteration 42356:	Reduced Total Loss: 0.409	Total Loss: 0.409	reconstruct: 0.004	stft_sc: 0.084	stft_mag: 0.321
Iteration 42376:	Reduced Total Loss: 0.362	Total Loss: 0.362	reconstruct: 0.006	stft_sc: 0.062	stft_mag: 0.294
Iteration 42396:	Reduced Total Loss: 0.331	Total Loss: 0.331	reconstruct: 0.004	stft_sc: 0.051	stft_mag: 0.276
Iteration 42416:	Reduced Total Loss: 0.437	Total Loss: 0.437	reconstruct: 0.004	stft_sc: 0.084	stft_mag: 0.349
Iteration 42436:	Reduced Total Loss: 0.359	Total Loss: 0.359	reconstruct: 0.003	stft_sc: 0.064	stft_mag: 0.292
Iteration 42456:	Reduced Total Loss: 0.296	Total Loss: 0.296	reconstruct: 0.003	stft_sc: 0.050	stft_mag: 0.243
Iteration 42476:	Reduced Total Loss: 0.403	Total Loss: 0.403	reconstruct: 0.005	stft_sc: 0.065	stft_mag: 0.333
Iteration 42496:	Reduced Total Loss: 0.337	Total Loss: 0.337	reconstruct: 0.003	stft_sc: 0.082	stft_mag: 0.252
Iteration 42516:	Reduced Total Loss: 0.284	Total Loss: 0.284	reconstruct: 0.004	stft_sc: 0.054	stft_mag: 0.225
Iteration 42536:	Reduced Total Loss: 0.380	Total Loss: 0.380	reconstruct: 0.005	stft_sc: 0.066	stft_mag: 0.309
Iteration 42556:	Reduced Total Loss: 0.496	Total Loss: 0.496	reconstruct: 0.006	stft_sc: 0.101	stft_mag: 0.388
Iteration 42576:	Reduced Total Loss: 0.297	Total Loss: 0.297	reconstruct: 0.003	stft_sc: 0.057	stft_mag: 0.237
Iteration 42596:	Reduced Total Loss: 0.303	Total Loss: 0.303	reconstruct: 0.003	stft_sc: 0.048	stft_mag: 0.252
Iteration 42616:	Reduced Total Loss: 0.516	Total Loss: 0.516	reconstruct: 0.007	stft_sc: 0.127	stft_mag: 0.382
Iteration 42636:	Reduced Total Loss: 0.401	Total Loss: 0.401	reconstruct: 0.005	stft_sc: 0.060	stft_mag: 0.337
Iteration 42656:	Reduced Total Loss: 0.384	Total Loss: 0.384	reconstruct: 0.005	stft_sc: 0.075	stft_mag: 0.304
Iteration 42676:	Reduced Total Loss: 0.339	Total Loss: 0.339	reconstruct: 0.004	stft_sc: 0.064	stft_mag: 0.271
Iteration 42696:	Reduced Total Loss: 0.339	Total Loss: 0.339	reconstruct: 0.006	stft_sc: 0.063	stft_mag: 0.271
Iteration 42716:	Reduced Total Loss: 0.467	Total Loss: 0.467	reconstruct: 0.005	stft_sc: 0.066	stft_mag: 0.395
Iteration 42736:	Reduced Total Loss: 0.384	Total Loss: 0.384	reconstruct: 0.003	stft_sc: 0.078	stft_mag: 0.303
Iteration 42756:	Reduced Total Loss: 0.460	Total Loss: 0.460	reconstruct: 0.005	stft_sc: 0.069	stft_mag: 0.386
Iteration 42776:	Reduced Total Loss: 0.434	Total Loss: 0.434	reconstruct: 0.007	stft_sc: 0.083	stft_mag: 0.344
Iteration 42796:	Reduced Total Loss: 0.451	Total Loss: 0.451	reconstruct: 0.006	stft_sc: 0.101	stft_mag: 0.344
Iteration 42807:	Reduced Total Loss: 0.393	Total Loss: 0.393	reconstruct: 0.006	stft_sc: 0.123	stft_mag: 0.264
Iteration 42827:	Reduced Total Loss: 0.482	Total Loss: 0.482	reconstruct: 0.005	stft_sc: 0.118	stft_mag: 0.359
Iteration 42847:	Reduced Total Loss: 0.238	Total Loss: 0.238	reconstruct: 0.003	stft_sc: 0.032	stft_mag: 0.204
Iteration 42867:	Reduced Total Loss: 0.450	Total Loss: 0.450	reconstruct: 0.006	stft_sc: 0.113	stft_mag: 0.330
Iteration 42887:	Reduced Total Loss: 0.370	Total Loss: 0.370	reconstruct: 0.004	stft_sc: 0.057	stft_mag: 0.309
Iteration 42907:	Reduced Total Loss: 0.356	Total Loss: 0.356	reconstruct: 0.003	stft_sc: 0.052	stft_mag: 0.301
Iteration 42927:	Reduced Total Loss: 0.544	Total Loss: 0.544	reconstruct: 0.009	stft_sc: 0.111	stft_mag: 0.423
Iteration 42947:	Reduced Total Loss: 0.467	Total Loss: 0.467	reconstruct: 0.006	stft_sc: 0.121	stft_mag: 0.340
Iteration 42967:	Reduced Total Loss: 0.370	Total Loss: 0.370	reconstruct: 0.004	stft_sc: 0.077	stft_mag: 0.290
Iteration 42987:	Reduced Total Loss: 0.469	Total Loss: 0.469	reconstruct: 0.004	stft_sc: 0.113	stft_mag: 0.351
Iteration 43007:	Reduced Total Loss: 0.354	Total Loss: 0.354	reconstruct: 0.004	stft_sc: 0.062	stft_mag: 0.288
Iteration 43027:	Reduced Total Loss: 0.370	Total Loss: 0.370	reconstruct: 0.004	stft_sc: 0.067	stft_mag: 0.299
Iteration 43047:	Reduced Total Loss: 0.311	Total Loss: 0.311	reconstruct: 0.004	stft_sc: 0.050	stft_mag: 0.258
Iteration 43067:	Reduced Total Loss: 0.304	Total Loss: 0.304	reconstruct: 0.003	stft_sc: 0.046	stft_mag: 0.254
Iteration 43087:	Reduced Total Loss: 0.428	Total Loss: 0.428	reconstruct: 0.004	stft_sc: 0.096	stft_mag: 0.328
Iteration 43107:	Reduced Total Loss: 0.430	Total Loss: 0.430	reconstruct: 0.005	stft_sc: 0.126	stft_mag: 0.299
Iteration 43127:	Reduced Total Loss: 0.324	Total Loss: 0.324	reconstruct: 0.004	stft_sc: 0.037	stft_mag: 0.284
Iteration 43147:	Reduced Total Loss: 0.303	Total Loss: 0.303	reconstruct: 0.004	stft_sc: 0.041	stft_mag: 0.258
Iteration 43167:	Reduced Total Loss: 0.420	Total Loss: 0.420	reconstruct: 0.005	stft_sc: 0.135	stft_mag: 0.280
Iteration 43187:	Reduced Total Loss: 0.497	Total Loss: 0.497	reconstruct: 0.006	stft_sc: 0.087	stft_mag: 0.404
Iteration 43207:	Reduced Total Loss: 0.432	Total Loss: 0.432	reconstruct: 0.006	stft_sc: 0.087	stft_mag: 0.339
Iteration 43227:	Reduced Total Loss: 0.360	Total Loss: 0.360	reconstruct: 0.003	stft_sc: 0.073	stft_mag: 0.284
